ReviewID,PolicyID,ReviewerEmployeeID,ReviewerRole,ReviewDate,ReviewStatus,Comments
REV-01544,POL-0017,EMP-0049,Senior Analyst, 2002-05-17 ,Approved,Formatting changes only.
REV-01545,POL-0025,EMP-0031,Compliance Analyst,2017-07-24,,Update section 3.
REV-01546,POL-0057,EMP-0044,Policy Analyst,"Jul 19, 2024",Approved,Formatting changes only.
REV-01547,POL-0291, EMP-0044 ,Policy Analyst,2002-03-23,Approved,
REV-01548,POL-0064,EMP-0040,Senior Analyst,2020-10-03,Approved,
REV-01549,POL-0128, EMP-0044 ,Policy Analyst,07/09/2011,Approved,Please verify citation.
REV-01550,POL-0036,EMP-0013,Department Supervisor,2018-03-30,Approved,Please verify citation.
REV-01551,POL-0008,EMP-0044,Policy Analyst, 2017-11-16 ,Approved,
REV-01552,POL-0069,,Department Supervisor,,Approved,Minor edits requested.
REV-01553,POL-0139,EMP-0036,Senior Analyst,03/19/2020,Rejected,Minor edits requested.
REV-01554,POL-0218, EMP-0040 ,Senior Analyst,04/28/2013,Approved, Looks good. 
REV-01555, POL-0088 ,EMP-0029, Compliance Analyst ,2019-06-13,Approved, Please verify citation. 
 REV-01556 ,POL-0095,EMP-0044,Policy Analyst,11-Dec-2002,Rejected,Looks good.
REV-01557,POL-0087,EMP-0052,Senior Analyst,2021-04-17,Approved,Update section 3.
REV-01558,POL-0045,EMP-0043,Policy Reviewer,2004-07-21,Approved,
REV-01559,POL-0218,EMP-0048,Policy Reviewer,2008-07-24,Approved,Formatting changes only.
REV-01560,POL-0184,,Department Supervisor,2025-01-03,Approved,Update section 3.
REV-01561,POL-0137,EMP-0031,Compliance Analyst,18-Jan-2019,Approved,Update section 3.
REV-01562,POL-0147,EMP-0022,Department Supervisor,, Approved ,Update section 3.
REV-01563,POL-0241, EMP-0040 ,Senior Analyst,2009-07-22,Approved,
REV-01564,POL-0135,EMP-0031,Compliance Analyst,2011-09-19,Approved,Formatting changes only.
REV-01565,POL-0205,EMP-0018,Department Supervisor,"Nov 08, 2007", Approved ,
REV-01566,POL-0177,EMP-0039,Policy Analyst,2005-08-14,,Formatting changes only.
REV-01567,POL-0224,,Department Supervisor,2016-10-11,Approved,Please verify citation.
REV-01568,POL-0165,EMP-0043,Policy Reviewer,2017-09-22,Approved,Please verify citation.
 REV-01569 ,POL-0013,EMP-0035,Senior Analyst,"Sep 02, 2007",Rejected,Please verify citation.
 REV-01570 ,POL-0181,EMP-0013,Department Supervisor,2017-07-27,Approved,Looks good.
REV-01571,POL-0176,EMP-0047, Policy Reviewer ,"Jul 14, 2015",Approved,Formatting changes only.
REV-01572,POL-0033,EMP-0021,,,Approved,Looks good.
REV-01573,POL-0121,EMP-0014, Department Supervisor ,2008-07-09,Approved,Update section 3.
REV-01574,POL-0158, EMP-0030 , Compliance Analyst ,"Apr 26, 2014",Approved,Formatting changes only.
 REV-01575 ,POL-0171,EMP-0029,Compliance Analyst,07/07/2020,Rejected, Formatting changes only. 
REV-01576,POL-0055,EMP-0018,Department Supervisor,2008-08-08,Approved,Looks good.
REV-01577,POL-0052,EMP-0011,Department Supervisor,2009-08-06,Approved,Please verify citation.
REV-01578,POL-0170,EMP-0011,Department Supervisor,07-Nov-2011,Rejected,Update section 3.
REV-01579,POL-0264,EMP-0042, Senior Analyst ,10/27/2022,Rejected,Please verify citation.
REV-01580,POL-0062,EMP-0049, Senior Analyst ,03-Oct-2000,Approved,Update section 3.
REV-01581,POL-0068,EMP-0024,Department Supervisor,2011-03-03,Approved,Please verify citation.
REV-01582,POL-0251,EMP-0040,Senior Analyst,2021-11-02,Approved,Update section 3.
REV-01583,POL-0079,EMP-0016, Department Supervisor ,2020-04-26,,Please verify citation.
REV-01584,POL-0265,EMP-0026,Compliance Analyst,"Oct 16, 2000",Approved,Please verify citation.
REV-01585,POL-0156,EMP-0050,Policy Reviewer,2012-12-21,Approved,Formatting changes only.
REV-01586,POL-0271,EMP-0024,Department Supervisor,2025-07-04,Approved,
 REV-01587 , POL-0262 , EMP-0020 ,Department Supervisor,2008-10-15, Approved ,
REV-01588, POL-0089 ,EMP-0013,Department Supervisor,2016-02-26,Approved,Looks good.
REV-01589,POL-0062, EMP-0053 ,Senior Analyst,2001-12-14,Approved,Please verify citation.
REV-01590,POL-0258,EMP-0032,Compliance Analyst,2013-11-19,Approved,
REV-01591,POL-0205,EMP-0017,Department Supervisor,"Sep 12, 2002",Rejected,
REV-01592,POL-0156,EMP-0021,Department Supervisor,2008-06-29,Approved,Formatting changes only.
REV-01593,POL-0274,EMP-0050,Policy Reviewer,2013-04-03,,Formatting changes only.
 REV-01594 ,POL-0175,EMP-0040,Senior Analyst, 2008-06-15 ,Approved,
REV-01595,POL-0055,EMP-0013,Department Supervisor,2016-08-27,Approved,
REV-01596,POL-0023,EMP-0031,Compliance Analyst,03-Dec-2013,Rejected, Minor edits requested. 
REV-01597,POL-0242,EMP-0015,Department Supervisor,,Approved,Update section 3.
REV-01598,POL-0157,EMP-0015,Department Supervisor,2025-03-10,Approved,Minor edits requested.
REV-01599,POL-0026,EMP-0019,Department Supervisor,2021-08-13, Rejected ,
REV-01600,POL-0222,EMP-0032,Compliance Analyst,2012-10-22,Approved,Please verify citation.
REV-01601,POL-0240,EMP-0044,Policy Analyst,2019-01-22,Approved,Looks good.
REV-01602,POL-0245,EMP-0050, Policy Reviewer ,2009-11-16,Approved,
REV-01603,POL-0022,EMP-0047,Policy Reviewer,"May 26, 2005",Approved, Formatting changes only. 
REV-01604,POL-0005,EMP-0016,Department Supervisor,03/23/2024,Rejected,Update section 3.
REV-01605,POL-0016,EMP-0038,Senior Analyst,"May 19, 2013",Approved,Please verify citation.
REV-01606, POL-0258 ,,Compliance Analyst,2014-09-11,Approved, Please verify citation. 
REV-01607,POL-0150,EMP-0019,Department Supervisor,2016-05-15,Approved,Please verify citation.
REV-01608,POL-0254,EMP-0044,Policy Analyst,2022-10-06,Approved,Formatting changes only.
REV-01609,POL-0191,EMP-0042, Senior Analyst ,2022-10-28,Approved, Looks good. 
REV-01610,POL-0152,EMP-0029,Compliance Analyst, 2010-12-08 ,Approved,Looks good.
REV-01611,POL-0125,EMP-0018,Department Supervisor,2000-07-26,Rejected,  
REV-01612,POL-0050,EMP-0051,Policy Analyst,2021-05-08,Approved,
REV-01613,POL-0064,EMP-0050,Policy Reviewer,2009-10-18,Approved,Update section 3.
REV-01614,POL-0021,EMP-0013, Department Supervisor ,2019-01-26,,Minor edits requested.
REV-01615,POL-0034,EMP-0046,Policy Reviewer,2016-03-07,Approved,Formatting changes only.
REV-01616,POL-0255,EMP-0011,Department Supervisor,2010-01-08,Approved,Formatting changes only.
REV-01617,POL-0038,EMP-0029,Compliance Analyst,2009-07-10,Approved,Minor edits requested.
REV-01618,POL-0035,EMP-0030,Compliance Analyst,2003-07-17,,Minor edits requested.
REV-01619,POL-0295,EMP-0046,Policy Reviewer,2023-03-24,Approved, Minor edits requested. 
REV-01620,POL-0225,EMP-0018,Department Supervisor,2000-10-09,Rejected, Formatting changes only. 
REV-01621,POL-0227,,Compliance Analyst,2015-06-13,Approved,Update section 3.
REV-01622,POL-0065,EMP-0022,Department Supervisor,2001-10-21,Approved,Looks good.
REV-01623,POL-0112,EMP-0032,Compliance Analyst,2015-04-29,Approved,Formatting changes only.
REV-01624,POL-0073,EMP-0041,Policy Reviewer,2021-12-27,Approved,
REV-01625,POL-0274,EMP-0041,Policy Reviewer, 2006-08-03 ,,Looks good.
REV-01626,POL-0099,EMP-0045,Policy Analyst,2021-02-27,Approved,Minor edits requested.
REV-01627,POL-0045,EMP-0037,Policy Reviewer,2021-03-30,Approved,Formatting changes only.
REV-01628,POL-0041,EMP-0044,Policy Analyst,2003-01-04,Approved, Minor edits requested. 
 REV-01629 ,POL-0232,EMP-0046,Policy Reviewer,2014-08-26,Approved,Please verify citation.
REV-01630,POL-0230,EMP-0024,Department Supervisor,2001-05-03,Approved,Please verify citation.
REV-01631,POL-0260,EMP-0033,Compliance Analyst,"May 18, 2015",Rejected,
REV-01632,POL-0096,EMP-0028,Compliance Analyst,2007-03-13,Approved,
REV-01633,POL-0020,,Senior Analyst,2015-09-17,Approved,Formatting changes only.
REV-01634,POL-0282,EMP-0021,Department Supervisor,"Jun 18, 2024",Approved,Please verify citation.
REV-01635,POL-0286,EMP-0022,Department Supervisor,2017-12-21,Approved,Please verify citation.
REV-01636,POL-0188,,Compliance Analyst,2005-09-27,Approved,Formatting changes only.
 REV-01637 ,POL-0168,EMP-0013,Department Supervisor,2014-08-09,Approved,Minor edits requested.
REV-01638,POL-0009,EMP-0016,Department Supervisor,2019-01-23,Approved,Update section 3.
REV-01639,POL-0246, EMP-0034 ,Compliance Analyst,27-Feb-2011,Approved,Update section 3.
REV-01640,POL-0054,EMP-0024,Department Supervisor,2014-01-27,Approved,Please verify citation.
REV-01641,POL-0244,EMP-0022,Department Supervisor,2014-01-22,Approved,
REV-01642,POL-0057,,Department Supervisor,2017-04-14,Approved,Looks good.
REV-01643,POL-0051,EMP-0039, Policy Analyst ,,Approved,Please verify citation.
REV-01644,POL-0060,EMP-0041,Policy Reviewer,2001-08-13,Rejected,Please verify citation.
REV-01645,POL-0134,EMP-0023,Department Supervisor,2007-05-30,Approved,Minor edits requested.
REV-01646,POL-0143,EMP-0044,Policy Analyst, 2022-03-09 ,Approved,
REV-01647,POL-0069,EMP-0020,Department Supervisor,03/08/2015,Approved,  
REV-01648,POL-0089,EMP-0054,Senior Analyst,2023-08-26,Approved,Looks good.
REV-01649, POL-0136 ,,Department Supervisor,2009-09-13,Approved, Update section 3. 
REV-01650, POL-0030 ,EMP-0044,Policy Analyst,11/19/2017,Approved,
REV-01651,POL-0011,EMP-0030,Compliance Analyst,2000-09-06, Approved ,
REV-01652,POL-0149,EMP-0032,Compliance Analyst,2004-05-27,Approved,Update section 3.
REV-01653,POL-0079,EMP-0017,Department Supervisor,2002-07-26,Approved, Please verify citation. 
REV-01654,POL-0123,EMP-0012,Department Supervisor,2014-07-07,Approved,Please verify citation.
REV-01655,POL-0128,EMP-0051,Policy Analyst,2014-07-02,Approved,Looks good.
REV-01656,POL-0177,EMP-0023,Department Supervisor,2014-11-22,Rejected,Looks good.
REV-01657, POL-0258 ,EMP-0028,Compliance Analyst,05/09/2013,Rejected,Please verify citation.
REV-01658,POL-0141,EMP-0039,Policy Analyst,2014-10-24,Approved,Formatting changes only.
 REV-01659 ,POL-0079,,Compliance Analyst, 2005-10-10 ,Approved,Looks good.
REV-01660,POL-0233,EMP-0028,Compliance Analyst,2007-07-25,Approved,
REV-01661,POL-0108, EMP-0050 ,Policy Reviewer,2001-03-07,Approved,Please verify citation.
REV-01662,POL-0286,EMP-0017,Department Supervisor,2023-07-23,Rejected,Looks good.
REV-01663,POL-0120,EMP-0033,Compliance Analyst,,Approved,Please verify citation.
REV-01664,POL-0130,EMP-0028,Compliance Analyst,2014-10-14,Approved,Looks good.
REV-01665,POL-0210,EMP-0047,Policy Reviewer,2013-03-16,Approved,Looks good.
REV-01666,POL-0055,EMP-0015,,2008-03-07,Approved,Minor edits requested.
REV-01667,POL-0159,EMP-0045,Policy Analyst,2015-09-10,Rejected,Update section 3.
REV-01668,POL-0288,EMP-0019,Department Supervisor,"Oct 10, 2002",Approved,
REV-01669,POL-0241,EMP-0054,Senior Analyst,2021-08-12,,
REV-01670,POL-0129,EMP-0035,Senior Analyst,2005-04-01,Approved,
REV-01671,POL-0140,EMP-0038,Senior Analyst,2004-05-11,Approved, Update section 3. 
REV-01672,POL-0046,EMP-0049,Senior Analyst,2008-07-11,Approved,Please verify citation.
REV-01673,POL-0281,,Policy Reviewer,2020-06-30,Approved,Minor edits requested.
REV-01674,POL-0198,EMP-0032,Compliance Analyst,,Approved,Looks good.
REV-01675,POL-0016,EMP-0016,Department Supervisor,2024-06-05, Approved ,Update section 3.
REV-01676,POL-0199, EMP-0016 ,Department Supervisor,2006-05-30,Approved,Formatting changes only.
REV-01677,POL-0136,EMP-0017,Department Supervisor,,Approved,
REV-01678,POL-0225,EMP-0054,Senior Analyst,2014-06-03,Approved,Formatting changes only.
REV-01679,POL-0116,EMP-0041,Policy Reviewer,,Rejected,Looks good.
REV-01680,POL-0028,EMP-0020,Department Supervisor,2010-07-15,Approved,Please verify citation.
REV-01681,POL-0041,EMP-0034, Compliance Analyst , 2012-01-27 ,Approved,Update section 3.
REV-01682,POL-0297,EMP-0053,Senior Analyst,2008-09-21,Approved,Minor edits requested.
REV-01683,POL-0283, EMP-0040 ,Senior Analyst,2015-01-24,Approved, Update section 3. 
REV-01684,POL-0098,EMP-0015, Department Supervisor ,"Nov 08, 2001",Approved,Update section 3.
REV-01685,POL-0203,EMP-0033,Compliance Analyst, 2005-07-24 ,Approved,Update section 3.
 REV-01686 ,POL-0091,EMP-0021,Department Supervisor,09-Mar-2021,Approved,Minor edits requested.
REV-01687, POL-0237 ,EMP-0049,Senior Analyst,2016-02-19, Approved ,Please verify citation.
REV-01688,POL-0017,,Policy Reviewer,2006-03-19,Approved,
REV-01689,POL-0187,EMP-0017,Department Supervisor,11-Sep-2018,Approved,Minor edits requested.
 REV-01690 ,POL-0099,EMP-0052,Senior Analyst,"Jun 11, 2025",Approved,  
REV-01691,POL-0252,EMP-0045,Policy Analyst,2014-01-18,Approved,Update section 3.
REV-01692, POL-0205 ,EMP-0048,Policy Reviewer,2018-06-23,Rejected,Update section 3.
REV-01693,POL-0287,EMP-0050,Policy Reviewer, 2011-03-14 ,Approved,Looks good.
REV-01694,POL-0249,EMP-0021,Department Supervisor,2025-01-28,Approved,Update section 3.
REV-01695,POL-0243,EMP-0015,Department Supervisor,09/18/2017,Approved,Minor edits requested.
REV-01696,POL-0041,EMP-0048,,2009-11-02,Approved,Update section 3.
REV-01697,POL-0279, EMP-0047 ,Policy Reviewer, 2020-01-10 ,Approved,Minor edits requested.
REV-01698,POL-0196,,Compliance Analyst,"Dec 03, 2024",Approved,Looks good.
 REV-01699 ,POL-0074,EMP-0047,Policy Reviewer,,Approved,Update section 3.
REV-01700,POL-0102,EMP-0048,Policy Reviewer,2005-08-17,Approved, Please verify citation. 
REV-01701,POL-0139,EMP-0031,Compliance Analyst,2021-04-06,Approved,Please verify citation.
REV-01702,POL-0237,EMP-0039,Policy Analyst, 2004-11-16 ,Rejected,Looks good.
 REV-01703 ,POL-0036,EMP-0036,Senior Analyst,"Apr 25, 2014",Approved,
REV-01704,POL-0245,EMP-0054,Senior Analyst,2005-05-17,Approved,Please verify citation.
REV-01705,POL-0204,EMP-0031,Compliance Analyst, 2017-06-30 , Approved ,
REV-01706,POL-0143,EMP-0016,Department Supervisor,2003-04-04,Approved, Looks good. 
REV-01707,POL-0035,EMP-0048,Policy Reviewer,2006-09-24,Approved,
REV-01708,POL-0230,EMP-0020,Department Supervisor,2000-07-04,Approved,Formatting changes only.
REV-01709,POL-0280,,Policy Analyst,2007-03-11, Approved ,Please verify citation.
REV-01710,POL-0070,EMP-0035,Senior Analyst,2013-07-28,Approved,Please verify citation.
REV-01711, POL-0098 ,EMP-0023,Department Supervisor,2020-07-22,Approved,Looks good.
 REV-01712 ,POL-0226,EMP-0030,Compliance Analyst,2014-09-13,Rejected,Please verify citation.
REV-01713,POL-0121,EMP-0038,Senior Analyst, 2014-02-27 ,Approved, Formatting changes only. 
REV-01714, POL-0136 ,EMP-0016,Department Supervisor,2015-12-10,Rejected,
REV-01715,POL-0147,EMP-0050,Policy Reviewer,2000-11-11,,Please verify citation.
 REV-01716 ,POL-0144,EMP-0019,, 2018-08-18 ,Rejected,Minor edits requested.
REV-01717,POL-0258,EMP-0034,Compliance Analyst,2003-04-19,Approved,Please verify citation.
REV-01718,POL-0088,EMP-0011,Department Supervisor, 2002-11-18 , Approved ,Formatting changes only.
REV-01719,POL-0017,EMP-0033,Compliance Analyst,08/14/2025,Approved,
REV-01720,POL-0273,EMP-0012,Department Supervisor,2013-02-26,Approved,Looks good.
REV-01721,POL-0064,EMP-0048,Policy Reviewer,2019-11-12,Rejected,Update section 3.
REV-01722,POL-0179,EMP-0035, Senior Analyst ,2014-10-08,,Update section 3.
REV-01723,POL-0002,EMP-0038,Senior Analyst,"Aug 12, 2017",Rejected,
REV-01724,POL-0153,EMP-0053,Senior Analyst,2009-12-21,Approved,Looks good.
REV-01725,POL-0074,EMP-0019,Department Supervisor,2021-10-19,Approved,Looks good.
REV-01726,POL-0144,EMP-0035,Senior Analyst,2025-05-31,Approved,Minor edits requested.
REV-01727,POL-0097,,Department Supervisor,2019-03-19,Approved,Minor edits requested.
REV-01728,POL-0192, EMP-0019 ,Department Supervisor,2006-02-16,Approved,
 REV-01729 ,POL-0291,EMP-0052,Senior Analyst,2003-09-19,Approved,  
REV-01730,POL-0212,EMP-0042, Senior Analyst ,2006-12-16,Approved,Formatting changes only.
REV-01731,POL-0119,, Department Supervisor ,2020-02-02,Approved,
REV-01732,POL-0008,EMP-0052,Senior Analyst,2006-08-27,Rejected,Update section 3.
REV-01733,POL-0174,EMP-0049,Senior Analyst,2020-12-14,Approved,Update section 3.
REV-01734,POL-0101,EMP-0040,Senior Analyst,2008-07-24,Approved,Please verify citation.
 REV-01735 ,POL-0221,EMP-0046,Policy Reviewer,2019-07-10,Approved,Update section 3.
REV-01736,POL-0029,EMP-0033,Compliance Analyst,"Oct 03, 2017",Approved,Looks good.
REV-01737,POL-0221,EMP-0038,Senior Analyst,2008-10-31,Approved,Please verify citation.
REV-01738,POL-0018,EMP-0047,,10/30/2000,Approved,Update section 3.
REV-01739, POL-0273 ,EMP-0043,,2011-02-12,Approved,Minor edits requested.
REV-01740,POL-0245,EMP-0045,Policy Analyst,2018-12-05,Rejected,Please verify citation.
REV-01741,POL-0052,EMP-0013,Department Supervisor,"Dec 16, 2016",,  
REV-01742,POL-0129,EMP-0034,Compliance Analyst,2022-03-05,Approved,
REV-01743, POL-0163 ,EMP-0016, Department Supervisor ,"Feb 05, 2022",Rejected,Looks good.
REV-01744,POL-0210, EMP-0028 ,Compliance Analyst, 2024-02-10 ,Approved,Update section 3.
REV-01745,POL-0271, EMP-0016 ,Department Supervisor,09/08/2023,Approved,
REV-01746,POL-0054,EMP-0026,Compliance Analyst,2004-06-19,Approved,Update section 3.
REV-01747,POL-0091,EMP-0054,Senior Analyst,2004-01-01,Approved, Formatting changes only. 
REV-01748,POL-0125,EMP-0048,Policy Reviewer,07-Sep-2024,Approved,Minor edits requested.
REV-01749,POL-0014,, Compliance Analyst ,"Nov 12, 2002",Rejected, Please verify citation. 
REV-01750,POL-0083,EMP-0041,Policy Reviewer,"Dec 24, 2000",,Update section 3.
REV-01751,POL-0165,EMP-0041, Policy Reviewer ,2023-06-30,Approved,Please verify citation.
REV-01752, POL-0206 ,EMP-0037,Policy Reviewer,2015-05-15,Approved,Minor edits requested.
REV-01753,POL-0274, EMP-0029 ,Compliance Analyst,2013-09-18,Approved,Looks good.
REV-01754,POL-0253,EMP-0049,Senior Analyst,2002-01-30,Approved,Formatting changes only.
REV-01755,POL-0281,EMP-0047,Policy Reviewer,2014-02-19,Approved,Minor edits requested.
REV-01756,POL-0263,EMP-0051,Policy Analyst,2003-04-03,Approved,Update section 3.
REV-01757,POL-0101,EMP-0047,Policy Reviewer,2008-01-31, Approved ,
REV-01758,POL-0111,EMP-0050,Policy Reviewer,2013-08-02,Approved,
REV-01759,POL-0067,EMP-0042, Senior Analyst ,2013-05-13,Approved,
REV-01760,POL-0263,EMP-0043,Policy Reviewer,2006-03-09,Approved,
REV-01761,POL-0240,EMP-0027,Compliance Analyst,2012-12-17,Approved,Looks good.
REV-01762,POL-0237,EMP-0028,Compliance Analyst,2013-02-06,Approved,Minor edits requested.
REV-01763,POL-0007,EMP-0018,Department Supervisor,2001-02-18,Approved,Please verify citation.
REV-01764,POL-0265,EMP-0048,Policy Reviewer,2008-04-30,Approved,Formatting changes only.
REV-01765,POL-0254,EMP-0053,Senior Analyst,, Approved ,Update section 3.
REV-01766,POL-0077,EMP-0022,Department Supervisor,2017-01-31,Approved,Minor edits requested.
REV-01767,POL-0081,EMP-0042,Senior Analyst,2011-02-03,Approved,Looks good.
REV-01768,POL-0066,EMP-0013,Department Supervisor,2024-02-26,Approved,Minor edits requested.
REV-01769,POL-0163,EMP-0020,Department Supervisor,2004-04-13,Approved,Please verify citation.
REV-01770,POL-0149,EMP-0042, Senior Analyst ,2007-05-31,Approved,Update section 3.
REV-01771,POL-0178,EMP-0026,Compliance Analyst,2017-09-07,Approved,Formatting changes only.
REV-01772,POL-0063,EMP-0051,Policy Analyst,"Mar 29, 2020",Approved,Looks good.
REV-01773,POL-0021,EMP-0047,Policy Reviewer,15-Dec-2009,Rejected,Formatting changes only.
REV-01774,POL-0208,EMP-0014,Department Supervisor,2015-12-23,Approved,Formatting changes only.
REV-01775,POL-0247,EMP-0018,Department Supervisor,2012-05-10,Approved,
REV-01776,POL-0246,EMP-0040,Senior Analyst,2008-01-06,Rejected,Update section 3.
REV-01777,POL-0113,EMP-0030,Compliance Analyst,11/10/2021,Approved,Update section 3.
REV-01778, POL-0276 ,EMP-0025,Compliance Analyst,2024-05-20,Approved, Update section 3. 
REV-01779,POL-0112,EMP-0041,Policy Reviewer,2017-12-29,Approved,Minor edits requested.
 REV-01780 ,POL-0069,EMP-0044,Policy Analyst,2007-01-04,Approved,Update section 3.
REV-01781,POL-0201,EMP-0029,Compliance Analyst,2001-01-11,Rejected,Update section 3.
REV-01782,POL-0165,EMP-0054,Senior Analyst,2017-08-19, Rejected ,Minor edits requested.
REV-01783,POL-0108,EMP-0054,Senior Analyst,"Apr 13, 2024",Approved,
REV-01784,POL-0126,EMP-0045, Policy Analyst ,2004-11-12,Approved,Formatting changes only.
REV-01785,POL-0098,EMP-0038,Senior Analyst,2016-05-15,Approved, Please verify citation. 
REV-01786,POL-0132,EMP-0032,Compliance Analyst,2012-09-22,Approved,Minor edits requested.
REV-01787,POL-0165,EMP-0017,Department Supervisor,2012-06-23,Approved,Minor edits requested.
REV-01788,POL-0208,EMP-0040,Senior Analyst,2018-01-16, Approved ,Formatting changes only.
REV-01789,POL-0268,EMP-0054, Senior Analyst ,2011-05-06,Approved,Please verify citation.
REV-01790,POL-0056,EMP-0044,Policy Analyst,2009-03-29,Rejected,Minor edits requested.
REV-01791,POL-0288,EMP-0031,Compliance Analyst,2008-07-26,Rejected,Please verify citation.
REV-01792,POL-0021,,Senior Analyst, 2000-12-21 ,Approved,
REV-01793,POL-0101,EMP-0011,Department Supervisor,2003-07-19,Approved,Update section 3.
REV-01794,POL-0251,EMP-0044,,2004-11-17,Approved,
REV-01795,POL-0029,EMP-0033,Compliance Analyst,"Jul 02, 2020",Approved,Looks good.
REV-01796,POL-0159,EMP-0027,Compliance Analyst,2013-03-16,Rejected,Looks good.
REV-01797,POL-0096,EMP-0012,Department Supervisor,2002-01-09,Approved,Please verify citation.
REV-01798,POL-0263,EMP-0014,Department Supervisor,2004-08-15,Rejected,Please verify citation.
REV-01799,POL-0017,EMP-0049,Senior Analyst,2010-03-23,Approved,Formatting changes only.
REV-01800,POL-0166,EMP-0018,Department Supervisor,,Approved,
REV-01801,POL-0088,EMP-0035,Senior Analyst,2006-04-29,Approved,Formatting changes only.
REV-01802,POL-0050,EMP-0018,Department Supervisor,2008-10-14,Approved,Formatting changes only.
REV-01803,POL-0015,EMP-0027,Compliance Analyst,2008-10-05,Approved,Minor edits requested.
REV-01804,POL-0033, EMP-0053 ,Senior Analyst,"Jun 11, 2021",,
REV-01805,POL-0028,EMP-0028,Compliance Analyst,2020-11-02,Approved,Update section 3.
REV-01806,POL-0007,EMP-0027,Compliance Analyst,2015-01-02,Approved,Looks good.
REV-01807,POL-0192,EMP-0028,Compliance Analyst,,Approved,
REV-01808,POL-0007,,Senior Analyst,2017-09-01,Approved,Minor edits requested.
REV-01809,POL-0254,EMP-0027, Compliance Analyst ,2003-03-12,Approved,Minor edits requested.
 REV-01810 ,POL-0056,EMP-0039,Policy Analyst,2008-06-24,Approved,
 REV-01811 ,POL-0001, EMP-0023 ,Department Supervisor,2022-07-22,Approved,Please verify citation.
REV-01812,POL-0116,EMP-0022,Department Supervisor,2018-02-09,Rejected,Formatting changes only.
REV-01813,POL-0058,EMP-0017,Department Supervisor, 2022-07-27 ,Approved,Looks good.
REV-01814,POL-0018,EMP-0038,,2024-09-30,Approved,Looks good.
REV-01815, POL-0207 ,EMP-0039,Policy Analyst,"Apr 06, 2005",Approved,
 REV-01816 , POL-0081 ,EMP-0017,Department Supervisor,2012-02-12,Approved,
REV-01817,POL-0298,EMP-0015,Department Supervisor,"Oct 08, 2003",Approved,Please verify citation.
REV-01818,POL-0264,EMP-0039,Policy Analyst,2011-09-27, Rejected ,
REV-01819,POL-0006,EMP-0020,Department Supervisor,2022-10-28,Approved,Formatting changes only.
REV-01820,POL-0107,EMP-0013,Department Supervisor,2000-07-15,Approved,Formatting changes only.
REV-01821,POL-0277,EMP-0028,,2018-01-05,Approved,Looks good.
REV-01822,POL-0038,EMP-0036,Senior Analyst,2015-04-17,Approved,Please verify citation.
REV-01823,POL-0255,EMP-0043,Policy Reviewer,2000-08-30,Approved,Formatting changes only.
REV-01824,POL-0046,EMP-0041,Policy Reviewer,07/05/2022,Approved,Update section 3.
REV-01825,POL-0274,EMP-0015,Department Supervisor,2018-08-13,Approved,Please verify citation.
REV-01826,POL-0057,EMP-0011,Department Supervisor,2010-08-18, Approved ,Update section 3.
REV-01827,POL-0222,EMP-0018, Department Supervisor ,2022-02-14,Approved,Please verify citation.
REV-01828,POL-0008,EMP-0033,Compliance Analyst,2024-07-05, Approved ,Minor edits requested.
REV-01829,POL-0269,EMP-0036,Senior Analyst,2014-01-30,Approved,
REV-01830, POL-0038 , EMP-0034 ,Compliance Analyst,"Jul 25, 2004",Approved,Please verify citation.
REV-01831,POL-0180,EMP-0016,Department Supervisor,2015-10-02, Approved ,Update section 3.
REV-01832,POL-0196,EMP-0052,Senior Analyst,2013-07-03,Approved,Looks good.
REV-01833,POL-0295,EMP-0046,Policy Reviewer,2008-06-02,Approved,
REV-01834,POL-0111,EMP-0053,Senior Analyst,2017-09-24,Approved,Looks good.
REV-01835,POL-0022,EMP-0035,,2013-11-26,Approved,
REV-01836,POL-0044,,Senior Analyst,08/12/2016,Approved,
REV-01837,POL-0218,EMP-0023,Department Supervisor, 2020-02-22 ,Approved,
REV-01838,POL-0162,EMP-0023,Department Supervisor,2002-02-05,Approved,
REV-01839,POL-0065,,Senior Analyst,,Approved,Update section 3.
 REV-01840 ,POL-0129,,Policy Analyst,2003-04-29,Approved,Formatting changes only.
REV-01841,POL-0160,EMP-0042,,2014-04-20, Rejected ,Please verify citation.
REV-01842,POL-0163,,,26-Aug-2020,Approved,
REV-01843,POL-0162,EMP-0014,Department Supervisor,09/19/2015,Approved,Minor edits requested.
REV-01844,POL-0177,,Senior Analyst,2002-06-02,Approved,
REV-01845,POL-0253,EMP-0052,Senior Analyst,2009-12-29,Approved,Formatting changes only.
REV-01846,POL-0264,EMP-0040, Senior Analyst ,2023-12-18,Approved, Formatting changes only. 
REV-01847,POL-0292,EMP-0020,Department Supervisor,,Rejected,Formatting changes only.
REV-01848,POL-0074,EMP-0015,Department Supervisor,2010-12-13,Approved,
REV-01849,POL-0085,EMP-0042,Senior Analyst,2006-11-06,Approved,Formatting changes only.
REV-01850,POL-0113,EMP-0041,Policy Reviewer, 2001-05-09 ,Approved,Please verify citation.
REV-01851,POL-0045,EMP-0026,Compliance Analyst,2002-07-21,,Formatting changes only.
REV-01852,POL-0247,EMP-0011,Department Supervisor,09-May-2006,Approved,Looks good.
REV-01853,POL-0160,EMP-0030,Compliance Analyst, 2002-09-27 ,Approved,
